,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1176,2015-03-05,44.44137853517764,-10.87153117059041,102.47052593144944,44.44137853517764,44.44137853517764,2.2082703550445606,2.2082703550445606,2.2082703550445606,-0.6562877815457075,-0.6562877815457075,-0.6562877815457075,2.864558136590268,2.864558136590268,2.864558136590268,0.0,0.0,0.0,46.6496488902222
1177,2015-03-06,44.45166611178218,-15.672856716591959,104.46146362587051,44.45166611178218,44.45166611178218,0.9594947459531634,0.9594947459531634,0.9594947459531634,-1.0535156581746656,-1.0535156581746656,-1.0535156581746656,2.013010404127829,2.013010404127829,2.013010404127829,0.0,0.0,0.0,45.41116085773535
1178,2015-03-09,44.4825288415958,-12.809444301112915,100.96527491243623,44.4825288415958,44.4825288415958,-0.5961931822304587,-0.5961931822304587,-0.5961931822304587,-0.21081261080030422,-0.21081261080030422,-0.21081261080030422,-0.38538057143015453,-0.38538057143015453,-0.38538057143015453,0.0,0.0,0.0,43.88633565936534
1179,2015-03-10,44.49281641820034,-16.565946658183773,100.14734440329025,44.49281641820034,44.49281641820034,-1.4634109038681897,-1.4634109038681897,-1.4634109038681897,-0.3374424043538971,-0.3374424043538971,-0.3374424043538971,-1.1259684995142927,-1.1259684995142927,-1.1259684995142927,0.0,0.0,0.0,43.029405514332154
1180,2015-03-11,44.503103994804874,-17.439966674533206,100.28392919592162,44.503103994804874,44.503103994804874,-2.0138335710691915,-2.0138335710691915,-2.0138335710691915,-0.17967112601337934,-0.17967112601337934,-0.17967112601337934,-1.834162445055812,-1.834162445055812,-1.834162445055812,0.0,0.0,0.0,42.48927042373568
1181,2015-03-12,44.513391571409414,-16.39101707564313,98.5878163875343,44.513391571409414,44.513391571409414,-3.1646690502190746,-3.1646690502190746,-3.1646690502190746,-0.6562877815439223,-0.6562877815439223,-0.6562877815439223,-2.5083812686751523,-2.5083812686751523,-2.5083812686751523,0.0,0.0,0.0,41.34872252119034
1182,2015-03-13,44.523679148013954,-18.449472025530774,92.06176211009601,44.523679148013954,44.523679148013954,-4.200636741538566,-4.200636741538566,-4.200636741538566,-1.0535156581759646,-1.0535156581759646,-1.0535156581759646,-3.147121083362601,-3.147121083362601,-3.147121083362601,0.0,0.0,0.0,40.32304240647539
1183,2015-03-16,44.55454160596285,-18.535527952593082,95.20273795399935,44.55454160596285,44.55454160596285,-5.046675644384251,-5.046675644384251,-5.046675644384251,-0.21081261079992628,-0.21081261079992628,-0.21081261079992628,-4.8358630335843245,-4.8358630335843245,-4.8358630335843245,0.0,0.0,0.0,39.507865961578595
1184,2015-03-17,44.56482909194582,-16.05110628569406,92.46977945292284,44.56482909194582,44.56482909194582,-5.6554704032626795,-5.6554704032626795,-5.6554704032626795,-0.3374424043556344,-0.3374424043556344,-0.3374424043556344,-5.318027998907046,-5.318027998907046,-5.318027998907046,0.0,0.0,0.0,38.90935868868314
1185,2015-03-18,44.57511657792879,-21.462709460999754,92.41148155010701,44.57511657792879,44.57511657792879,-5.936931174623759,-5.936931174623759,-5.936931174623759,-0.1796711260133075,-0.1796711260133075,-0.1796711260133075,-5.757260048610451,-5.757260048610451,-5.757260048610451,0.0,0.0,0.0,38.63818540330503
1186,2015-03-19,44.58540406391175,-15.791036242849417,91.28487381046823,44.58540406391175,44.58540406391175,-6.8082365449530755,-6.8082365449530755,-6.8082365449530755,-0.6562877815449706,-0.6562877815449706,-0.6562877815449706,-6.151948763408106,-6.151948763408106,-6.151948763408106,0.0,0.0,0.0,37.77716751895868
1187,2015-03-20,44.59569154989472,-17.94607369564055,94.7593174874408,44.59569154989472,44.59569154989472,-7.553956519652888,-7.553956519652888,-7.553956519652888,-1.0535156581752476,-1.0535156581752476,-1.0535156581752476,-6.500440861477641,-6.500440861477641,-6.500440861477641,0.0,0.0,0.0,37.04173503024183
1188,2015-03-23,44.62655400784362,-22.529546538315643,95.46687740855593,44.62655400784362,44.62655400784362,-7.462873396485222,-7.462873396485222,-7.462873396485222,-0.21081261080037653,-0.21081261080037653,-0.21081261080037653,-7.2520607856848445,-7.2520607856848445,-7.2520607856848445,0.0,0.0,0.0,37.1636806113584
1189,2015-03-24,44.63684149382658,-17.355628850514282,93.72201948075917,44.63684149382658,44.63684149382658,-7.736753971160838,-7.736753971160838,-7.736753971160838,-0.3374424043532937,-0.3374424043532937,-0.3374424043532937,-7.399311566807544,-7.399311566807544,-7.399311566807544,0.0,0.0,0.0,36.90008752266574
1190,2015-03-25,44.64712897980955,-19.348092461213465,98.35264759618377,44.64712897980955,44.64712897980955,-7.67221387038799,-7.67221387038799,-7.67221387038799,-0.17967112601373536,-0.17967112601373536,-0.17967112601373536,-7.492542744374255,-7.492542744374255,-7.492542744374255,0.0,0.0,0.0,36.97491510942156
1191,2015-03-26,44.65741646579252,-19.27875566439866,93.17188032654997,44.65741646579252,44.65741646579252,-8.186927116703504,-8.186927116703504,-8.186927116703504,-0.6562877815455991,-0.6562877815455991,-0.6562877815455991,-7.530639335157904,-7.530639335157904,-7.530639335157904,0.0,0.0,0.0,36.47048934908902
1192,2015-03-27,44.667703951775486,-24.89911873314647,89.6413427996879,44.667703951775486,44.667703951775486,-8.566310122649524,-8.566310122649524,-8.566310122649524,-1.0535156581745304,-1.0535156581745304,-1.0535156581745304,-7.512794464474995,-7.512794464474995,-7.512794464474995,0.0,0.0,0.0,36.10139382912596
1193,2015-03-30,44.698566409724386,-15.764003178696942,97.46857945093905,44.698566409724386,44.698566409724386,-7.332605358116861,-7.332605358116861,-7.332605358116861,-0.2108126107999987,-0.2108126107999987,-0.2108126107999987,-7.121792747316864,-7.121792747316864,-7.121792747316864,0.0,0.0,0.0,37.36596105160753
1194,2015-03-31,44.70885389570736,-15.705944578809477,93.85668258699525,44.70885389570736,44.70885389570736,-7.218423560257988,-7.218423560257988,-7.218423560257988,-0.33744240435401257,-0.33744240435401257,-0.33744240435401257,-6.880981155903976,-6.880981155903976,-6.880981155903976,0.0,0.0,0.0,37.49043033544937
1195,2015-04-01,44.71914138169032,-18.19480358439912,94.8095247991268,44.71914138169032,44.71914138169032,-6.767162168786834,-6.767162168786834,-6.767162168786834,-0.179671126014163,-0.179671126014163,-0.179671126014163,-6.587491042772671,-6.587491042772671,-6.587491042772671,0.0,0.0,0.0,37.95197921290349
1196,2015-04-02,44.729428867673285,-19.84620207120933,97.49904171456356,44.729428867673285,44.729428867673285,-6.9002040271416645,-6.9002040271416645,-6.9002040271416645,-0.6562877815466472,-0.6562877815466472,-0.6562877815466472,-6.243916245595017,-6.243916245595017,-6.243916245595017,0.0,0.0,0.0,37.82922484053162
1197,2015-04-06,44.770578811605155,-14.952501506121667,101.18059996785357,44.770578811605155,44.770578811605155,-4.65868898497382,-4.65868898497382,-4.65868898497382,-0.21081261080129501,-0.21081261080129501,-0.21081261080129501,-4.447876374172525,-4.447876374172525,-4.447876374172525,0.0,0.0,0.0,40.111889826631334
1198,2015-04-07,44.78086629758812,-17.14336743729663,100.24142882639005,44.78086629758812,44.78086629758812,-4.2575495464675805,-4.2575495464675805,-4.2575495464675805,-0.3374424043532016,-0.3374424043532016,-0.3374424043532016,-3.920107142114379,-3.920107142114379,-3.920107142114379,0.0,0.0,0.0,40.52331675112054
1199,2015-04-08,44.79115378357108,-13.581834186011228,104.49892484752712,44.79115378357108,44.79115378357108,-3.5538127268122013,-3.5538127268122013,-3.5538127268122013,-0.17967112601300914,-0.17967112601300914,-0.17967112601300914,-3.374141600799192,-3.374141600799192,-3.374141600799192,0.0,0.0,0.0,41.23734105675888
1200,2015-04-09,44.801441269554054,-17.615952700377548,98.03625947497864,44.801441269554054,44.801441269554054,-3.47409381023253,-3.47409381023253,-3.47409381023253,-0.6562877815452823,-0.6562877815452823,-0.6562877815452823,-2.817806028687248,-2.817806028687248,-2.817806028687248,0.0,0.0,0.0,41.32734745932152
1201,2015-04-10,44.811728755537025,-14.01703704791384,98.44460610864196,44.811728755537025,44.811728755537025,-3.312980497116648,-3.312980497116648,-3.312980497116648,-1.053515658177778,-1.053515658177778,-1.053515658177778,-2.2594648389388703,-2.2594648389388703,-2.2594648389388703,0.0,0.0,0.0,41.49874825842038
1202,2015-04-13,44.842591213485925,-8.199312423615243,99.61092567923684,44.842591213485925,44.842591213485925,-0.8724848276594455,-0.8724848276594455,-0.8724848276594455,-0.21081261080091732,-0.21081261080091732,-0.21081261080091732,-0.6616722168585282,-0.6616722168585282,-0.6616722168585282,0.0,0.0,0.0,43.970106385826476
1203,2015-04-14,44.85287869946889,-16.22352668922732,98.52394946365987,44.85287869946889,44.85287869946889,-0.5229262543701501,-0.5229262543701501,-0.5229262543701501,-0.3374424043551945,-0.3374424043551945,-0.3374424043551945,-0.18548385001495557,-0.18548385001495557,-0.18548385001495557,0.0,0.0,0.0,44.32995244509874
1204,2015-04-15,44.86316618545185,-13.3650331900976,99.48923789559369,44.86316618545185,44.86316618545185,0.06757907951708715,0.06757907951708715,0.06757907951708715,-0.17967112601451882,-0.17967112601451882,-0.17967112601451882,0.24725020553160595,0.24725020553160595,0.24725020553160595,0.0,0.0,0.0,44.93074526496894
1205,2015-04-16,44.87345367143482,-12.596208915094687,100.85856796737808,44.87345367143482,44.87345367143482,-0.02851220238610748,-0.02851220238610748,-0.02851220238610748,-0.6562877815459105,-0.6562877815459105,-0.6562877815459105,0.627775579159803,0.627775579159803,0.627775579159803,0.0,0.0,0.0,44.844941469048706
1206,2015-04-17,44.88374115741779,-10.378172313157203,108.33988404496338,44.88374115741779,44.88374115741779,-0.10567732849307236,-0.10567732849307236,-0.10567732849307236,-1.0535156581764107,-1.0535156581764107,-1.0535156581764107,0.9478383296833385,0.9478383296833385,0.9478383296833385,0.0,0.0,0.0,44.778063828924715
1207,2015-04-20,44.91460361536669,-8.256544193618788,107.27520268679858,44.91460361536669,44.91460361536669,1.2628586639128137,1.2628586639128137,1.2628586639128137,-0.21081261079884694,-0.21081261079884694,-0.21081261079884694,1.4736712747116607,1.4736712747116607,1.4736712747116607,0.0,0.0,0.0,46.1774622792795
1208,2015-04-21,44.92489110134965,-10.04662387331382,101.64221925255936,44.92489110134965,44.92489110134965,1.147580239875184,1.147580239875184,1.147580239875184,-0.3374424043559134,-0.3374424043559134,-0.3374424043559134,1.4850226442310974,1.4850226442310974,1.4850226442310974,0.0,0.0,0.0,46.07247134122483
1209,2015-04-22,44.93517858733262,-6.283931892291634,106.60576029609754,44.93517858733262,44.93517858733262,1.2279948031668453,1.2279948031668453,1.2279948031668453,-0.17967112601386462,-0.17967112601386462,-0.17967112601386462,1.4076659291807099,1.4076659291807099,1.4076659291807099,0.0,0.0,0.0,46.163173390499466
1210,2015-04-23,44.94546607331559,-13.59623163813962,102.19007789617095,44.94546607331559,44.94546607331559,0.5831887065400239,0.5831887065400239,0.5831887065400239,-0.6562877815465387,-0.6562877815465387,-0.6562877815465387,1.2394764880865625,1.2394764880865625,1.2394764880865625,0.0,0.0,0.0,45.528654779855614
1211,2015-04-24,44.95575355929856,-12.41632611163798,103.45461989917152,44.95575355929856,44.95575355929856,-0.07379591553574621,-0.07379591553574621,-0.07379591553574621,-1.0535156581783596,-1.0535156581783596,-1.0535156581783596,0.9797197426426133,0.9797197426426133,0.9797197426426133,0.0,0.0,0.0,44.88195764376281
1212,2015-04-27,44.98661601724746,-15.878452741527692,101.1735386839424,44.98661601724746,44.98661601724746,-0.5455677295901403,-0.5455677295901403,-0.5455677295901403,-0.21081261080014338,-0.21081261080014338,-0.21081261080014338,-0.3347551187899969,-0.3347551187899969,-0.3347551187899969,0.0,0.0,0.0,44.44104828765732
1213,2015-04-28,44.99690350323042,-14.379871018502714,99.78040031024898,44.99690350323042,44.99690350323042,-1.2768819109584637,-1.2768819109584637,-1.2768819109584637,-0.3374424043535728,-0.3374424043535728,-0.3374424043535728,-0.939439506604891,-0.939439506604891,-0.939439506604891,0.0,0.0,0.0,43.720021592271955
1214,2015-04-29,45.00719098921339,-15.322348552896143,97.38701828732282,45.00719098921339,45.00719098921339,-1.7977068192150099,-1.7977068192150099,-1.7977068192150099,-0.17967112601429228,-0.17967112601429228,-0.17967112601429228,-1.6180356932007176,-1.6180356932007176,-1.6180356932007176,0.0,0.0,0.0,43.20948416999838
1215,2015-04-30,45.017478475196356,-16.421202745041857,98.81182553425624,45.017478475196356,45.017478475196356,-3.0193483489803605,-3.0193483489803605,-3.0193483489803605,-0.6562877815431802,-0.6562877815431802,-0.6562877815431802,-2.3630605674371803,-2.3630605674371803,-2.3630605674371803,0.0,0.0,0.0,41.998130126216
1216,2015-05-01,45.02776596117933,-20.226170311850513,99.47369418610087,45.02776596117933,45.02776596117933,-4.219466447339531,-4.219466447339531,-4.219466447339531,-1.0535156581773175,-1.0535156581773175,-1.0535156581773175,-3.1659507891622134,-3.1659507891622134,-3.1659507891622134,0.0,0.0,0.0,40.8082995138398
1217,2015-05-04,45.058628419128226,-21.576429320389764,92.18928195281556,45.058628419128226,45.058628419128226,-6.034131069591424,-6.034131069591424,-6.034131069591424,-0.2108126108014399,-0.2108126108014399,-0.2108126108014399,-5.823318458789983,-5.823318458789983,-5.823318458789983,0.0,0.0,0.0,39.0244973495368
1218,2015-05-05,45.06891590511119,-17.35674237801471,95.39014217203518,45.06891590511119,45.06891590511119,-7.093614636062126,-7.093614636062126,-7.093614636062126,-0.3374424043555657,-0.3374424043555657,-0.3374424043555657,-6.756172231706561,-6.756172231706561,-6.756172231706561,0.0,0.0,0.0,37.97530126904906
1219,2015-05-06,45.07920339109416,-21.564037345347025,95.98847600893018,45.07920339109416,45.07920339109416,-7.873513949646613,-7.873513949646613,-7.873513949646613,-0.17967112601313848,-0.17967112601313848,-0.17967112601313848,-7.6938428236334735,-7.6938428236334735,-7.6938428236334735,0.0,0.0,0.0,37.20568944144755
1220,2015-05-07,45.08949087707713,-23.348987837724493,87.9722891273953,45.08949087707713,45.08949087707713,-9.281352005886312,-9.281352005886312,-9.281352005886312,-0.6562877815438084,-0.6562877815438084,-0.6562877815438084,-8.625064224342504,-8.625064224342504,-8.625064224342504,0.0,0.0,0.0,35.80813887119082
1221,2015-05-08,45.099778363060096,-27.888944562303784,84.81386011618812,45.099778363060096,45.099778363060096,-10.592358438354758,-10.592358438354758,-10.592358438354758,-1.0535156581762755,-1.0535156581762755,-1.0535156581762755,-9.53884278017848,-9.53884278017848,-9.53884278017848,0.0,0.0,0.0,34.50741992470534
1222,2015-05-11,45.130640821008996,-24.3567868891012,85.970153713527,45.130640821008996,45.130640821008996,-12.284706547275569,-12.284706547275569,-12.284706547275569,-0.21081261079854144,-0.21081261079854144,-0.21081261079854144,-12.07389393647703,-12.07389393647703,-12.07389393647703,0.0,0.0,0.0,32.84593427373343
1223,2015-05-12,45.14092830699197,-24.925953213801296,88.84009398743375,45.14092830699197,45.14092830699197,-13.157764238476256,-13.157764238476256,-13.157764238476256,-0.33744240435475464,-0.33744240435475464,-0.33744240435475464,-12.8203218341215,-12.8203218341215,-12.8203218341215,0.0,0.0,0.0,31.983164068515713
1224,2015-05-13,45.151215792974924,-26.191092137866235,86.85253726481268,45.151215792974924,45.151215792974924,-13.68478582327232,-13.68478582327232,-13.68478582327232,-0.1796711260124842,-0.1796711260124842,-0.1796711260124842,-13.505114697259836,-13.505114697259836,-13.505114697259836,0.0,0.0,0.0,31.466429969702602
1225,2015-05-14,45.161503278957895,-23.729923894503727,91.6387454091152,45.161503278957895,45.161503278957895,-14.778962625967136,-14.778962625967136,-14.778962625967136,-0.6562877815448567,-0.6562877815448567,-0.6562877815448567,-14.12267484442228,-14.12267484442228,-14.12267484442228,0.0,0.0,0.0,30.38254065299076
1226,2015-05-15,45.17179076494086,-27.258144976725514,88.20601692389326,45.17179076494086,45.17179076494086,-15.722248090755588,-15.722248090755588,-15.722248090755588,-1.0535156581752334,-1.0535156581752334,-1.0535156581752334,-14.668732432580354,-14.668732432580354,-14.668732432580354,0.0,0.0,0.0,29.44954267418527
1227,2015-05-18,45.20265322288976,-25.362122176376737,86.2010514735179,45.20265322288976,45.20265322288976,-16.066703582285534,-16.066703582285534,-16.066703582285534,-0.2108126107998379,-0.2108126107998379,-0.2108126107998379,-15.8558909714857,-15.8558909714857,-15.8558909714857,0.0,0.0,0.0,29.135949640604224
